,name,size
77786,(2003 BK13),2.456
77787,(2003 BP31),1.672
77788,(2003 BH74),3.354
77789,(2003 BJ78),8.05
77790,(2003 EL20),1.348
77791,(2003 FG50),3.207
77792,(2003 FD83),3.013
77793,(2003 FL83),1.267
77794,(2003 FR117),3.566
77795,Cesarmendoza (2003 FW128),4.03
77796,(2003 FB131),2.057
77797,(2003 GP4),4.12
77798,(2003 HU28),1.513
77799,(2003 JH14),3.874
77800,(2003 KG33),4.317
77801,(2003 LN4),3.762
77802,(2003 LJ5),4.737
77803,(2003 MH1),4.163
77804,(2003 QQ15),3.447
77805,(2003 QC60),2.644
77806,(2003 QY103),9.229
77807,(2003 RQ1),7.322
77808,(2003 RB22),3.79
77809,(2003 SC4),5.493
77810,(2003 SL22),3.583
77811,(2003 SK37),4.527
77812,(2003 SQ44),4.763
77813,(2003 SP94),3.754
77814,Mecsek (2003 SJ127),2.664
77815,(2003 SH149),5.092
77816,(2003 SS157),3.369
77817,(2003 SR165),5.275
77818,(2003 SM247),5.347
77819,(2003 TH7),2.362
77820,(2003 TJ11),4.514
77821,(2003 UM27),3.811
77822,(2003 UF97),3.351
77823,(2003 UL130),4.857
77824,(2003 UU140),2.488
77825,(2003 UY162),4.158
77826,(2003 UB163),4.32
77827,(2003 UV164),3.847
77828,(2003 UT166),4.66
77829,(2003 UF202),3.236
77830,(2003 UC213),5.116
77831,(2003 UP237),4.388
77832,(2003 UD238),4.839
77833,(2003 UM253),4.044
77834,(2003 UU254),4.123
77835,(2003 UJ264),3.736
77836,(2003 UL267),4.743
77837,(2003 UM276),9.087
77838,(2003 WN42),6.497
77839,(2003 WC55),4.32
77840,(2003 WD57),3.362
77841,(2003 WN83),4.486
77842,(2003 WL159),6.569
77843,(2003 WJ170),3.465
77844,(2003 WY170),4.09
77845,(2003 WM171),4.646
77846,(2003 YU14),5.959
77847,(2003 YX32),6.676
77848,(2003 YN45),3.46
77849,(2003 YX91),5.123
77850,(2003 YK103),8.182
77851,(2004 BP2),4.35
77852,(2004 BE116),5.898
77853,(2004 CY1),8.404
77854,(2004 CA83),7.48
77855,(2004 FE12),2.542
77856,(2004 FJ160),5.253
77857,(2004 GX38),2.332
77858,(2004 GQ60),2.362
77859,(2004 KJ10),4.217
77860,(2004 LL6),3.249
77861,(2004 PE82),3.693
77862,(2004 RW13),8.514
77863,(2004 RP26),3.923
77864,(2004 RD54),6.684
77865,(2004 RA150),1.362
77866,(2004 RK334),5.936
77867,(2004 SQ11),2.934
77868,(2004 TU16),2.603
77869,(2004 TG124),2.258
77870,(2004 TA296),1.445
77871,(2004 TZ359),1.307
77872,(2004 VR9),1.151
77873,Ferrando (2004 XP16),1.719
77874,(2004 XS29),2.539
77875,(2004 XO121),4.329
77876,(2005 AH64),6.066
77877,(2005 BC2),3.89
77878,(2005 BR23),4.992
77879,(2005 CP50),6.221
77880,(2005 CX57),4.435
77881,(2005 EY47),4.519
77882,(2005 EK72),4.239
77883,(2005 EL85),3.788
77884,(2005 EV122),5.284
77885,(2005 GZ119),3.334
77886,(2005 GN123),5.071
77887,(2005 LE30),3.411
77888,(2005 NO49),5.77
77889,(2005 SK19),3.914
77890,(2005 TE28),2.811
77891,(2005 UZ68),7.789
77892,(2005 YD8),2.791
77893,(2005 YH8),1.256
77894,(2005 YS130),1.534
77895,(2006 AR50),1.46
77896,(2006 AM58),5.628
77897,(2006 BH87),2.964
77898,(2006 BE211),3.262
77899,(2006 BZ234),4.52
77900,(2006 FQ4),5.214
77901,(2006 GK24),2.0
77902,(2006 GD50),2.425
77903,(2006 HX16),6.403
77904,(2006 HC17),1.978
77905,(2006 HF32),3.071
77906,Attilladanko (2006 HL46),5.275
77907,(2006 HR83),5.065
77908,(2006 HZ104),2.901
77909,(2006 JK32),6.173
77910,(2006 JW41),15.187
77911,(2006 JH52),6.531
77912,(2006 JL55),2.313
77913,(2006 KJ),6.758
77914,(2006 KX37),4.879
77915,(2006 KU88),6.503
77916,(2006 MH),7.0
77917,(2006 PL23),19.053
77918,(2006 RH20),3.258
77919,(2006 SZ23),6.242
77920,(2006 SG36),3.523
77921,(2006 ST44),6.508
77922,(2006 SD126),4.43
77923,(2006 SR253),3.197
77924,(2006 SF267),4.007
77925,(2006 SU287),4.421
77926,(2006 SW327),4.818
77927,(2006 SJ354),6.359
77928,(2006 TL18),2.783
77929,(2006 TK26),4.658
77930,(2006 TV49),4.767
77931,(2006 TH55),5.706
77932,(2006 TC56),4.969
77933,(2006 TA64),3.589
77934,(2006 UN50),5.432
77935,(2006 UQ70),1.791
77936,(2006 UX108),6.417
77937,(2006 UB132),4.27
77938,(2006 UZ138),1.884
77939,(2006 UR179),4.919
77940,(2006 UA192),4.498
77941,(2006 VL45),2.173
77942,(2006 VN48),3.615
77943,(2006 VT119),2.765
77944,(2006 WB45),2.897
77945,(2006 WL66),6.255
77946,(2006 WS86),1.794
77947,(2006 WG89),6.444
77948,(2006 WO103),5.596
77949,(2006 WX148),3.113
77950,(2006 XX57),6.382
77951,(2006 XZ63),2.681
77952,(2007 AV7),6.526
77953,(2007 BR19),3.664
77954,(2007 BP50),4.896
77955,(2007 BF70),4.715
77956,(2007 CW5),4.754
77957,(2007 CG15),6.742
77958,(2007 CS22),4.212
77959,(2007 CW28),4.796
77960,(2007 CR34),3.35
77961,(2007 CP62),2.349
77962,(2007 DW10),3.359
77963,(2007 DQ41),1.557
77964,(2007 DG52),5.622
77965,(2007 DN59),1.936
77966,(2007 DE86),4.403
77967,(2007 EO34),13.179
77968,(2007 EA57),5.757
77969,(2007 EZ86),5.695
77970,(2007 FX23),2.803
77971,(2007 GF18),5.182
77972,(2007 GD25),6.328
77973,(2007 GA60),4.96
77974,(2007 HR41),9.499
77975,(2007 HV46),3.299
77976,(2007 HO65),6.281
77977,(2007 JP3),7.549
77978,(2007 JW34),2.84
77979,(2007 JN38),1.508
77980,(2007 KJ5),2.804
77981,(2007 KP7),2.872
77982,Kincsem (2007 LO),4.285
77983,(2007 LE3),2.039
77984,(6515 P-L),6.391
77985,Cacus (1978 CA),1.9
77986,(1981 EY29),1.979
77987,(1981 EK48),3.391
77988,(1985 RH3),3.797
77989,(1989 RC),0.458
77990,(1990 OS),0.4
77991,(1993 FU16),3.834
77992,(1995 BD8),2.477
77993,(1995 UP77),2.678
77994,(1996 DH),1.959
77995,(1996 KF4),1.436
77996,(1996 NL4),3.252
77997,(1996 PP7),6.39
77998,(1996 RJ32),12.909
77999,(1996 RO32),9.947
78000,(1996 TL27),4.606
78001,(1997 AE12),0.847
78002,(1997 CH22),2.669
78003,(1997 EQ16),3.849
78004,(1997 SD29),5.902
78005,(1997 TT17),1.861
78006,(1997 UK18),1.59
78007,(1997 WV8),4.002
78008,(1998 DG16),0.777
78009,(1998 HB101),3.505
78010,(1998 QQ3),6.533
78011,(1998 QV10),3.355
78012,(1998 QF30),3.34
78013,(1998 QQ34),4.177
78014,(1998 RQ26),4.271
78015,(1998 RT76),5.662
78016,(1998 SP10),4.27
78017,(1998 SA15),0.538
78018,(1998 SV34),5.051
78019,(1998 SD61),2.699
78020,(1998 SW67),3.649
78021,(1998 SZ91),4.137
78022,(1998 SL127),4.941
78023,(1998 SA162),4.086
78024,(1998 SH163),4.904
78025,(1998 VR),0.462
78026,(1998 VJ1),6.258
78027,(1998 VZ32),6.019
78028,(1998 XW34),4.759
78029,(1999 BU28),6.879
78030,Merrillhess (1999 CZ9),6.655
78031,(1999 FT43),5.973
78032,(1999 GH6),3.474
78033,(1999 GA45),1.295
78034,(1999 GC56),7.621
78035,(1999 GQ58),1.691
78036,Ryugu (1999 JU3),0.896
78037,(1999 JJ45),1.652
78038,(1999 JZ76),1.308
78039,(1999 LF6),0.729
78040,(1999 LY6),1.642
78041,(1999 NP22),1.535
78042,(1999 NK27),4.789
78043,(1999 RY106),4.357
78044,(1999 RJ160),3.647
78045,(1999 SE18),4.487
78046,(1999 SP25),3.65
78047,(1999 TS102),4.735
78048,(1999 TW267),4.704
78049,(1999 TC313),2.772
78050,(1999 TU313),3.335
78051,(1999 TR314),8.848
78052,(1999 UV9),7.004
78053,(1999 VO6),1.01
78054,(1999 VQ9),5.767
78055,(1999 VN59),9.639
78056,(1999 VS69),3.027
78057,(1999 VU77),10.152
78058,(1999 VE200),3.447
78059,(1999 VP213),3.595
78060,(1999 XY14),4.258
78061,(1999 XT66),3.733
78062,(1999 XT138),3.832
78063,(1999 XT162),5.038
78064,(1999 XS226),11.561
78065,(1999 YQ5),5.765
78066,(1999 YA6),7.053
78067,(1999 YA7),5.991
78068,(1999 YT7),3.38
78069,(2000 AH3),5.899
78070,(2000 AL196),4.461
78071,(2000 AF201),4.24
78072,(2000 AF202),4.615
78073,(2000 AW225),12.549
78074,(2000 AM226),5.258
78075,(2000 BM19),0.812
78076,(2000 BK39),13.367
78077,(2000 CW95),2.66
78078,(2000 CV120),14.072
78079,(2000 CC135),4.522
78080,(2000 DR22),5.877
78081,(2000 DP60),7.473
78082,(2000 EK2),4.679
78083,(2000 EY2),4.938
78084,(2000 EA30),7.71
78085,(2000 EA67),3.397
78086,(2000 EU69),4.49
78087,(2000 EK88),4.004
78088,(2000 EH162),5.139
78089,(2000 FV4),7.685
78090,(2000 FO52),5.505
78091,(2000 GR8),4.522
78092,(2000 GP63),5.126
78093,(2000 GW152),6.12
78094,(2000 GC156),7.236
78095,(2000 GA159),7.575
78096,(2000 GB180),3.448
78097,(2000 HO24),5.066
78098,(2000 HL28),7.373
78099,(2000 JH5),1.048
78100,(2000 JR60),3.755
78101,Margon (2000 JA90),4.868
78102,(2000 KJ20),1.001
78103,(2000 KW23),6.135
78104,(2000 KK40),7.771
78105,(2000 KK60),7.195
78106,(2000 NC21),2.125
78107,(2000 OM56),1.269
78108,(2000 PJ5),0.906
78109,(2000 PV23),1.25
78110,(2000 QA2),4.044
78111,(2000 QV17),1.225
78112,(2000 QE38),1.398
78113,(2000 QH38),1.782
78114,(2000 QV66),2.46
78115,(2000 QW69),1.406
78116,(2000 QT80),1.266
78117,(2000 QX113),2.193
78118,(2000 QT134),1.912
78119,(2000 QE141),1.848
78120,(2000 RU27),2.688
78121,(2000 RJ34),4.299
78122,(2000 RW37),0.335
78123,(2000 RF38),2.518
78124,(2000 SH12),1.592
78125,(2000 SR68),2.211
78126,(2000 SD90),3.334
78127,(2000 SH93),2.87
78128,(2000 SE102),1.919
78129,(2000 SA111),2.258
78130,(2000 SO138),2.742
78131,(2000 SH158),3.004
78132,(2000 SM173),2.533
78133,(2000 SM178),3.74
78134,(2000 SZ204),2.848
78135,(2000 SV207),2.085
78136,(2000 SU228),3.398
78137,(2000 SY232),4.688
78138,(2000 SJ244),2.691
78139,(2000 SV287),3.37
78140,(2000 SF305),3.781
78141,(2000 TY12),2.037
78142,(2000 TK59),2.687
78143,(2000 TO65),1.61
78144,(2000 UN10),2.498
78145,(2000 UH102),2.96
78146,(2000 VD),3.296
78147,(2000 VY14),2.869
78148,(2000 VH34),4.532
78149,(2000 WS),3.397
78150,(2000 WG6),3.945
78151,(2000 WA18),3.146
78152,(2000 WT18),3.81
78153,(2000 WJ24),4.242
78154,(2000 WO55),3.148
78155,Spacesora (2000 WA68),3.504
78156,(2000 WD135),3.836
78157,(2000 WJ155),2.016
78158,(2000 WX175),4.417
78159,(2000 XV23),9.544
78160,(2000 XE30),4.645
78161,(2000 YA17),1.855
78162,(2000 YT21),3.349
78163,(2000 YB22),5.281
78164,(2000 YF52),3.832
78165,(2000 YA69),10.861
78166,(2000 YT82),4.43
78167,(2001 AS12),3.635
78168,(2001 AW34),2.069
78169,(2001 BE9),3.054
78170,(2001 BK36),4.873
78171,(2001 BV42),2.813
78172,(2001 BD49),17.845
78173,(2001 BV58),4.08
78174,(2001 BK60),1.806
78175,(2001 BE64),4.918
78176,(2001 CX1),4.137
78177,(2001 CO17),2.269
78178,(2001 CA19),2.963
78179,(2001 CY22),3.389
78180,(2001 DF4),2.285
78181,(2001 DQ7),2.11
78182,(2001 DZ27),2.456
78183,(2001 DA31),3.498
78184,(2001 DV31),3.907
78185,(2001 DF39),14.018
78186,(2001 DN53),6.642
78187,(2001 DP70),3.1
78188,(2001 DY103),23.056
78189,(2001 EZ4),2.389
78190,(2001 EA19),2.515
78191,(2001 EF20),2.875
78192,(2001 EY23),4.031
78193,(2001 FP3),2.563
78194,(2001 FD20),2.88
78195,(2001 FB28),4.881
78196,(2001 FM68),5.431
78197,(2001 FJ106),2.92
78198,(2001 HB15),3.337
78199,(2001 HB27),2.513
78200,(2001 JV2),1.086
78201,(2001 KV5),2.65
78202,(2001 MD12),7.188
78203,(2001 NL7),9.489
78204,(2001 NJ20),7.726
78205,(2001 OX5),8.688
78206,(2001 OM6),6.843
78207,(2001 OL11),6.948
78208,(2001 OG33),8.905
78209,(2001 ON76),5.116
78210,(2001 OO80),5.077
78211,(2001 OA82),8.575
78212,(2001 OP84),6.837
78213,(2001 OR88),4.522
78214,(2001 OD93),6.902
78215,(2001 OO98),6.532
78216,(2001 OD102),8.372
78217,(2001 PA12),7.693
78218,(2001 PY20),6.928
78219,(2001 PM25),6.081
78220,(2001 PK43),7.437
78221,(2001 QH34),6.405
78222,(2001 QS38),7.56
78223,(2001 QY38),5.443
78224,(2001 QD43),6.011
78225,(2001 QW44),5.782
78226,(2001 QC62),5.211
78227,(2001 QY63),7.604
78228,(2001 QB93),7.625
78229,(2001 QA106),7.608
78230,(2001 QU122),5.731
78231,(2001 QL132),5.511
78232,(2001 QC165),4.985
78233,(2001 QT171),4.6
78234,(2001 QZ172),7.747
78235,(2001 QK219),6.147
78236,(2001 QU256),6.586
78237,(2001 QL272),4.601
78238,(2001 QV273),5.564
78239,(2001 QC276),6.822
78240,(2001 QS279),6.974
78241,(2001 QJ288),9.299
78242,(2001 QY294),5.84
78243,Helenhart (2001 QD333),5.199
78244,(2001 RR17),0.79
78245,(2001 RQ30),6.134
78246,(2001 RM104),3.478
78247,(2001 RC125),6.423
78248,(2001 RN128),6.423
78249,(2001 SJ35),4.698
78250,(2001 SR54),8.21
78251,(2001 SJ73),7.141
78252,(2001 SN92),5.251
78253,(2001 SQ98),3.813
78254,(2001 SK162),0.875
78255,(2001 SW167),5.452
78256,(2001 SN226),4.796
78257,(2001 SK234),7.335
78258,(2001 SY275),9.582
78259,(2001 ST324),7.164
78260,(2001 TM45),6.887
78261,(2001 TC220),7.328
78262,(2001 TG230),6.295
78263,(2001 UY97),6.307
78264,(2001 UB116),6.213
78265,(2001 XP181),1.514
78266,(2001 XH205),3.101
78267,(2001 YC105),2.195
78268,(2001 YN117),2.185
78269,(2002 AN39),3.031
78270,(2002 AO74),6.454
78271,(2002 AS80),3.242
78272,(2002 AU112),2.035
78273,(2002 AC139),1.707
78274,(2002 AJ175),1.56
78275,(2002 BW1),3.129
78276,(2002 BB30),4.22
78277,(2002 CN),3.056
78278,(2002 CB5),3.073
78279,(2002 CU11),0.46
78280,(2002 CT22),16.661
78281,(2002 CA37),2.676
78282,(2002 CS50),1.632
78283,(2002 CO80),2.72
78284,Takuyaonishi (2002 CO116),3.064
78285,(2002 CE123),2.004
78286,(2002 CL130),13.587
78287,(2002 CY130),1.487
78288,(2002 CM146),3.288
78289,(2002 CE152),1.751
78290,(2002 CU270),2.467
78291,(2002 CZ278),2.169
78292,(2002 DJ2),3.506
78293,(2002 DA13),1.954
78294,(2002 EU6),16.23
78295,(2002 EQ12),3.32
78296,(2002 EB39),2.517
78297,(2002 EP44),2.347
78298,(2002 EW44),4.039
78299,(2002 EN68),13.25
78300,(2002 EN88),2.316
78301,(2002 EG140),2.619
78302,(2002 EQ151),17.051
78303,(2002 EM157),15.316
78304,(2002 FB3),1.682
78305,(2002 FP28),1.929
78306,(2002 GU35),17.152
78307,(2002 GT37),2.253
78308,(2002 GA71),19.204
78309,(2002 GX84),5.535
78310,(2002 GZ87),4.508
78311,(2002 GV93),2.066
78312,(2002 GN102),3.193
78313,(2002 GP106),2.844
78314,(2002 GH107),3.699
78315,(2002 GR119),4.212
78316,(2002 HG8),2.408
78317,(2002 JJ4),4.576
78318,(2002 JE8),4.231
78319,(2002 JR35),3.508
78320,(2002 JU45),2.334
78321,(2002 JC59),2.261
78322,(2002 JG75),2.279
78323,(2002 JM87),3.237
78324,(2002 JC89),3.657
78325,(2002 JB98),4.319
78326,(2002 KZ5),2.507
78327,(2002 LE5),3.123
78328,(2002 LU24),4.429
78329,(2002 LW28),4.797
78330,(2002 MS2),4.038
78331,(2002 NS),4.549
78332,(2002 NK4),5.148
78333,(2002 NN4),0.735
78334,(2002 NR42),3.974
78335,(2002 OJ5),1.815
78336,(2002 OX9),5.519
78337,(2002 OZ14),6.412
78338,(2002 PM),3.27
78339,(2002 PP),4.077
78340,(2002 PF3),7.756
78341,(2002 PG44),6.032
78342,(2002 PT48),4.154
78343,(2002 PM54),5.45
78344,(2002 PN86),4.998
78345,(2002 PV101),5.253
78346,(2002 QS1),4.847
78347,(2002 QM4),4.533
78348,(2002 QH32),3.245
78349,(2002 QC39),4.518
78350,(2002 QU49),5.684
78351,(2002 QD90),2.384
78352,(2002 QL103),4.034
78353,(2002 RN2),5.7
78354,(2002 RH5),7.412
78355,(2002 RC23),3.792
78356,(2002 RP26),6.005
78357,(2002 RC40),3.884
78358,(2002 RK52),6.073
78359,(2002 RC58),3.871
78360,(2002 RP61),5.771
78361,(2002 RP63),5.529
78362,(2002 RO67),7.734
78363,(2002 RG69),5.655
78364,(2002 RW70),6.128
78365,(2002 RF83),3.871
78366,(2002 RT83),4.447
78367,(2002 RM87),4.469
78368,(2002 RM90),6.538
78369,(2002 RB93),5.211
78370,(2002 RN96),4.938
78371,(2002 RQ113),5.074
78372,(2002 RG116),5.35
78373,(2002 RZ121),3.843
78374,(2002 RE124),5.783
78375,(2002 RN129),0.712
78376,(2002 RS138),3.422
78377,(2002 RT138),4.247
78378,(2002 RY157),3.565
78379,(2002 RQ161),4.293
78380,(2002 RQ175),3.63
78381,(2002 RV176),5.823
78382,(2002 RZ177),7.163
78383,(2002 RG180),3.72
78384,(2002 RE212),8.278
78385,(2002 RQ212),3.96
78386,(2002 RU218),5.644
78387,(2002 RH237),4.358
78388,(2002 SP5),7.466
78389,(2002 SB6),3.923
78390,(2002 SL6),5.531
78391,(2002 SM6),7.508
78392,(2002 SX11),5.45
78393,(2002 SC26),6.812
78394,(2002 SB31),3.742
78395,(2002 SH33),5.411
78396,(2002 SX40),5.043
78397,(2002 SE41),5.895
78398,(2002 SU46),7.698
78399,(2002 SW48),4.462
78400,(2002 SU60),5.289
78401,(2002 TR3),5.925
78402,(2002 TR6),4.714
78403,(2002 TY20),5.766
78404,(2002 TM26),8.895
78405,(2002 TP38),5.181
78406,(2002 TA40),7.755
78407,(2002 TU42),5.668
78408,(2002 TP44),5.694
78409,(2002 TR44),3.893
78410,(2002 TY46),8.236
78411,(2002 TM55),2.907
78412,(2002 TT55),5.646
78413,(2002 TU55),6.036
78414,(2002 TF67),4.567
78415,(2002 TC77),4.117
78416,(2002 TY84),5.786
78417,(2002 TJ88),6.617
78418,(2002 TR94),3.835
78419,(2002 TO104),4.142
78420,(2002 TP112),5.919
78421,(2002 TU114),7.197
78422,(2002 TY118),3.965
78423,(2002 TC121),6.528
78424,(2002 TQ123),7.737
78425,(2002 TL124),5.128
78426,(2002 TM127),6.807
78427,(2002 TV128),4.792
78428,(2002 TK130),4.548
78429,(2002 TS134),3.641
78430,(2002 TU135),4.831
78431,(2002 TJ143),4.172
78432,(2002 TN157),3.914
78433,(2002 TL159),6.722
78434,(2002 TL169),4.198
78435,(2002 TV174),7.173
78436,(2002 TA183),6.966
78437,(2002 TS185),6.751
78438,(2002 TQ189),5.467
78439,(2002 TX190),7.426
78440,(2002 TR191),3.892
78441,(2002 TG192),4.562
78442,(2002 TN192),7.83
78443,(2002 TA206),5.974
78444,(2002 TS214),4.573
78445,(2002 TO225),7.232
78446,(2002 TG236),8.741
78447,(2002 TF238),4.739
78448,(2002 TJ238),4.523
78449,(2002 TD258),5.274
78450,(2002 TW259),4.288
78451,(2002 TX260),8.239
78452,(2002 TW276),4.916
78453,(2002 TM278),7.296
78454,(2002 TG282),8.228
78455,(2002 TE287),8.017
78456,(2002 TP294),5.571
78457,Miknaitis (2002 TR346),6.763
78458,Glatfelter (2002 UV),5.045
78459,(2002 UB7),6.301
78460,(2002 UU9),4.52
78461,(2002 UG18),7.03
78462,(2002 UT18),6.995
78463,(2002 UW25),4.888
78464,(2002 UL26),4.85
78465,(2002 UU38),6.146
78466,Tomnash (2002 UN51),5.917
78467,(2002 VB46),6.132
78468,(2002 VK70),5.136
78469,(2002 VX85),9.222
78470,(2002 VQ116),6.864
78471,(2002 VQ120),4.67
78472,(2002 VR120),6.472
78473,(2002 XO3),4.875
78474,(2002 XS7),5.485
78475,(2002 XC31),5.513
78476,(2002 XG62),5.522
78477,(2002 XK84),10.317
78478,(2002 YX22),5.779
78479,(2003 AM21),2.67
78480,(2003 AC92),6.262
78481,(2003 BB43),3.449
78482,(2003 DP13),0.832
78483,(2003 EA62),1.676
78484,(2003 FW9),2.406
78485,(2003 FP49),1.766
78486,(2003 FR72),14.824
78487,(2003 FY82),1.437
78488,(2003 FF108),1.391
78489,(2003 FY118),1.294
78490,(2003 KD),17.186
78491,(2003 KZ17),1.362
78492,(2003 KE19),1.153
78493,(2003 LV3),2.638
78494,(2003 MN3),1.275
78495,(2003 ND2),1.461
78496,(2003 OJ9),2.046
78497,(2003 OR14),2.343
78498,(2003 QL9),3.122
78499,(2003 QJ13),2.914
78500,(2003 QA23),3.367
78501,(2003 QS42),4.543
78502,(2003 QR69),1.863
78503,(2003 QX92),1.997
78504,(2003 QJ94),3.726
78505,(2003 QO100),2.254
78506,(2003 QC104),3.823
78507,(2003 QH114),3.244
78508,(2003 RD4),4.444
78509,(2003 RX7),0.386
78510,(2003 SK6),5.629
78511,(2003 SG47),4.087
78512,(2003 SP56),2.191
78513,(2003 SP60),3.306
78514,(2003 SW63),4.456
78515,(2003 SS95),3.375
78516,(2003 SK97),4.066
78517,(2003 SX98),5.543
78518,(2003 SN102),1.913
78519,(2003 SF134),3.503
78520,(2003 SY168),3.601
78521,(2003 SN180),2.318
78522,(2003 SJ185),3.553
78523,(2003 SL189),3.658
78524,(2003 SS196),4.734
78525,(2003 SC199),4.556
78526,(2003 SJ199),4.527
78527,(2003 SQ199),5.394
78528,(2003 SN216),3.537
78529,(2003 SD220),0.791
78530,(2003 SU234),4.118
78531,(2003 SP246),2.715
78532,(2003 SU247),2.29
78533,(2003 SX259),3.385
78534,(2003 SC296),2.321
78535,(2003 SY304),2.5
78536,(2003 SF306),4.525
78537,(2003 SQ308),2.88
78538,(2003 SG310),3.979
78539,(2003 SG311),3.511
78540,(2003 SG321),2.483
78541,(2003 TD12),3.452
78542,(2003 TV17),3.036
78543,(2003 UJ12),4.373
78544,(2003 UN22),2.292
78545,(2003 UN28),4.802
78546,(2003 UA37),2.457
78547,(2003 UF63),3.413
78548,(2003 UV99),3.374
78549,(2003 UF106),2.541
78550,(2003 UC118),3.627
78551,(2003 UY120),4.236
78552,(2003 UN147),4.549
78553,(2003 UT150),2.802
78554,(2003 UE174),4.153
78555,(2003 UX194),4.11
78556,(2003 UK204),4.665
78557,(2003 UC219),4.067
78558,(2003 UQ220),4.308
78559,(2003 UZ222),5.451
78560,(2003 UH226),4.715
78561,(2003 UP257),4.411
78562,(2003 UO269),4.044
78563,(2003 UO298),1.807
78564,(2003 UC302),1.645
78565,(2003 UO307),2.626
78566,(2003 VC5),2.973
78567,(2003 VL8),3.053
78568,(2003 WH13),3.485
78569,(2003 WV70),3.622
78570,(2003 WS81),5.279
78571,(2003 WE89),4.327
78572,(2003 WK94),4.028
78573,(2003 WS94),3.681
78574,(2003 WJ96),3.474
78575,(2003 WB97),3.011
78576,(2003 WX102),4.786
78577,(2003 WU122),3.586
78578,(2003 WY134),5.094
78579,(2003 WX136),5.578
78580,(2003 WF142),3.33
78581,(2003 WE163),3.601
78582,(2003 XG5),3.236
78583,(2003 XF9),5.065
78584,(2003 XQ10),7.035
78585,(2003 XM16),6.511
78586,(2003 XR27),4.149
78587,(2003 XL36),3.743
78588,(2003 XY37),5.048
78589,(2003 YT1),1.717
78590,(2003 YZ10),4.884
78591,(2003 YV13),3.527
78592,(2003 YO14),6.344
78593,(2003 YL43),4.97
78594,(2003 YU45),4.537
78595,(2003 YY48),7.176
78596,(2003 YU58),4.962
78597,(2003 YY69),4.018
78598,(2003 YS78),8.041
78599,(2003 YE81),4.164
78600,(2003 YM85),4.67
78601,(2003 YP87),4.934
78602,(2003 YF96),4.013
78603,(2003 YQ106),2.984
78604,(2003 YL114),3.984
78605,(2003 YF119),5.604
78606,(2003 YP126),3.682
78607,(2003 YS133),5.09
78608,(2003 YE144),5.154
78609,(2003 YY151),6.579
78610,(2003 YW154),3.323
78611,(2003 YY154),3.403
78612,(2003 YS155),6.27
78613,(2004 AQ5),4.25
78614,(2004 AP8),6.262
78615,(2004 AK25),6.213
78616,(2004 AP26),5.098
78617,(2004 BM17),3.56
78618,(2004 BO37),5.519
78619,(2004 BE46),4.224
78620,(2004 BP70),4.73
78621,(2004 BR70),6.002
78622,(2004 BB74),4.221
78623,(2004 BD80),4.85
78624,(2004 BD94),6.033
78625,(2004 BM146),6.582
78626,(2004 BM151),5.125
78627,(2004 CF52),3.747
78628,(2004 CN74),5.882
78629,(2004 CP80),5.836
78630,(2004 ED11),2.411
78631,(2004 FN18),1.138
78632,(2004 GU9),0.163
78633,(2004 HB27),15.807
78634,(2004 JB48),14.857
78635,(2004 QW16),1.499
78636,(2004 RV80),1.742
78637,(2004 RC229),1.394
78638,(2004 SB23),1.37
78639,(2004 TO44),2.288
78640,(2004 TP133),2.215
78641,(2004 TW148),1.594
78642,(2004 UW4),4.575
78643,(2004 VO),2.306
78644,(2004 XO16),2.405
78645,(2004 XH75),2.084
78646,(2004 XO86),3.151
78647,(2004 XO124),2.32
78648,(2004 XA131),11.211
78649,(2004 XP186),2.062
78650,(2005 AR10),3.694
78651,(2005 AJ11),4.165
78652,(2005 AJ37),2.646
78653,(2005 AJ48),3.693
78654,(2005 AO49),4.796
78655,(2005 AH54),3.76
78656,(2005 CU12),5.541
78657,(2005 CN48),3.462
78658,(2005 CU52),5.098
78659,(2005 CW57),2.969
78660,(2005 DB),4.309
78661,(2005 EC1),4.726
78662,(2005 EO35),5.255
78663,(2005 EV40),6.545
78664,(2005 EB46),3.08
78665,(2005 ET65),4.574
78666,(2005 ED68),7.688
78667,(2005 EM118),4.284
78668,(2005 EQ182),7.083
78669,(2005 EJ210),4.922
78670,(2005 EQ217),5.412
78671,(2005 EY263),5.566
78672,(2005 EG318),4.573
78673,(2005 GP1),7.635
78674,(2005 GK45),3.766
78675,(2005 GT104),7.022
78676,(2005 GR170),5.382
78677,(2005 UK504),2.346
78678,(2006 AW75),3.213
78679,(2006 BA51),2.73
78680,(2006 BU90),1.401
78681,(2006 BP138),2.642
78682,(2006 BH140),1.712
78683,(2006 BZ190),2.275
78684,(2006 BU261),1.484
78685,(2006 BW267),1.537
78686,(2006 CF23),3.88
78687,(2006 DO41),3.208
78688,(2006 DD44),2.322
78689,(2006 DJ57),1.739
78690,(2006 DN193),6.106
78691,(2006 EM25),1.832
78692,(2006 FT15),2.104
78693,(2006 FG24),2.408
78694,(2006 FD45),2.816
78695,(2006 FB46),4.189
78696,(2006 FS49),7.503
78697,(2006 FF50),7.586
78698,(2006 GK35),1.315
78699,(2006 GT41),3.338
78700,(2006 GP44),1.932
78701,(2006 GO45),3.463
78702,(2006 GH51),7.098
78703,(2006 GH53),7.367
78704,(2006 GB54),2.701
78705,(2006 HG2),7.635
78706,(2006 HT7),7.235
